x1,x2,y
2.7982117438758505,4.459483218405074,1.0
3.2313161292996604,4.3357707807992165,1.0
3.9150413288197536,4.329815250018562,1.0
2.160637070519289,3.805579913304119,1.0
3.046053405320423,4.52821183455158,1.0
2.8659613380508655,4.63970251781701,1.0
2.5806848397718,3.8157514280049276,1.0
3.2362960265527043,3.4261068517665625,1.0
3.1187399090978314,3.9172321827013805,1.0
2.653241830997486,3.5724078936660675,1.0
2.6294652724237992,3.88088582680671,1.0
3.1682792754473423,3.8093585835574864,1.0
3.2918106076034856,3.776335542868091,1.0
2.490183915459077,4.370429205172806,1.0
3.1498923291739556,4.237776582067174,1.0
2.5810503314610136,3.970780009130859,1.0
2.9217142267872136,4.160597658201043,1.0
3.381191542730192,3.207928559637449,1.0
2.422667793893897,4.273434860286801,1.0
3.0615067312173885,4.326148741815805,1.0
3.4584783253419022,4.009429068961986,1.0
3.3514614458806773,3.7313673673716172,1.0
2.8495715390037786,4.099371127496934,1.0
3.991617806801728,4.594277765480662,1.0
2.82772415919313,4.22730238834381,1.0
3.0656422263986283,4.453413370955077,1.0
3.182649222096444,3.8664800245738355,1.0
2.6041462708511482,4.875357830360183,1.0
3.3308173126776435,4.161802490898242,1.0
2.8922183182858485,4.29577895309946,1.0
2.7998787703367496,4.255315022167414,1.0
3.1130917099467754,4.950584750564128,1.0
3.3905201503272644,4.53965223895187,1.0
2.2323377432268083,3.014598883207304,1.0
2.7143618317426523,4.342426842800567,1.0
2.9906976823303473,4.00935627911641,1.0
2.9900110563232145,4.706043693311061,1.0
2.8587024328347925,4.317016754370146,1.0
2.1992973437228907,4.098276555060434,1.0
3.8837975250086245,4.224935721342871,1.0
3.038405964765124,4.790296687131022,1.0
2.8191712097087747,4.871962510111028,1.0
2.415458804314323,4.064036658704185,1.0
2.7437921432070103,3.573920209349863,1.0
3.2468879556892984,3.2166666614403847,1.0
3.5006923379201593,3.7468997030027658,1.0
2.790164947698432,4.516778574583435,1.0
2.991920029960061,3.7204976292377734,1.0
3.295380653643255,4.2815154650470495,1.0
2.959306723798406,3.8602962031463592,1.0
3.010258298349027,4.2137758106530905,1.0
3.4204377047821333,4.154705513325148,1.0
2.5982479819107245,4.03580278731056,1.0
3.257582463773818,4.209228653364792,1.0
2.653869804594624,4.253920830911143,1.0
2.9838358735980988,4.214695921590438,1.0
3.393843730538362,3.3378016213287065,1.0
3.1625495492175912,3.1957697050227187,1.0
2.651982383155608,3.8119252340641308,1.0
3.368341260760032,4.419859772452499,1.0
2.6133500115568635,4.076447020950161,1.0
3.6761419617255084,3.8104719114391385,1.0
2.701576122575716,4.557344571591091,1.0
2.8889568491431064,4.488903755231666,1.0
2.7576467155578825,3.829203346703377,1.0
3.983763887777421,3.8063033965226065,1.0
3.1704819813863243,4.001373462551514,1.0
2.4125531544695678,3.969588950780073,1.0
3.1926099458478605,3.683928111416458,1.0
3.27929830927409,4.113217299308282,1.0
2.3625053071946263,4.258452332498133,1.0
3.297900664444873,3.497866549278848,1.0
2.732897034705884,4.755350502886731,1.0
3.540769325550852,4.398468446736918,1.0
2.957364233670022,3.971925448715385,1.0
3.068636884001938,3.8799871899403136,1.0
2.7828623308416613,3.663856566496509,1.0
2.6290518579332116,4.014356767658991,1.0
2.931362550004599,3.991394273179199,1.0
3.071866143123336,3.9419353243033615,1.0
2.9993016084730284,4.233107058690559,1.0
2.438257692925231,4.000442933946517,1.0
3.3144125669535707,4.2535545587095,1.0
2.71332794743913,4.046664000169363,1.0
3.263638399216912,4.497696087393997,1.0
2.9867996230078133,3.8459994702703955,1.0
2.520440800670917,4.472267719782085,1.0
2.587853937096906,4.132437905664082,1.0
3.7272137250129083,3.6754027364427557,1.0
3.3210625521988564,3.5720675701655575,1.0
2.7283802818089185,3.5972584605171747,1.0
3.410886330261647,3.721143562858882,1.0
3.0645147866455047,3.601122689218217,1.0
3.190536058243329,3.518583278733077,1.0
3.0088149308728163,4.037156811474127,1.0
3.7150829757786132,4.189899279764908,1.0
3.1816968513861745,3.9518849349118126,1.0
2.904531266219872,4.073601926074081,1.0
3.5566334648113256,4.257923944927479,1.0
2.705379222028227,4.051468132086546,1.0
2.8779323491524935,4.1297125711061975,1.0
2.6548058085899773,4.7010158836471385,1.0
2.9167111960133245,4.464016652779065,1.0
2.5002655647597063,4.0201189684092995,1.0
3.001710318999878,4.063091501883551,1.0
3.67708998842353,4.550547930950723,1.0
3.6104957094651677,3.4824762076639595,1.0
2.654210513185355,4.590601193392783,1.0
2.864363649162626,4.16267367481116,1.0
2.907521757120022,3.9896840403587244,1.0
2.9321778121307074,3.9233338035996033,1.0
3.409228097744821,3.090031528333867,1.0
2.796463153412333,3.7854675307166836,1.0
2.2536541715856218,4.357154699025693,1.0
2.448597348878339,4.3549123992176995,1.0
2.5151783401335788,4.000774090717759,1.0
2.727486770693938,4.165313141504082,1.0
3.401094983184267,3.582707061614252,1.0
3.478721685483351,4.345686039995442,1.0
2.3616612614935546,3.916110962936099,1.0
2.8580542346780526,4.190169306882692,1.0
3.544075157109273,4.118164910526191,1.0
3.0208236462834828,3.4555585765884986,1.0
2.2542640046362528,3.860594910272871,1.0
3.2505920450125445,4.100961764959279,1.0
2.891321516604824,4.289420274085994,1.0
3.302197095748579,3.972099558825547,1.0
2.6113400428539797,3.720749035253779,1.0
2.9699050536404648,3.5572341812225226,1.0
2.5289660889447334,4.687894814620378,1.0
3.3169236073645894,3.7029760580909477,1.0
3.4387822271987436,3.557490245686791,1.0
3.322213839255051,3.4172029075863186,1.0
2.798783654449318,4.718283559011722,1.0
2.95367956164187,4.828523115777999,1.0
3.3193883946628433,3.4813012842342097,1.0
2.6343677466642053,3.770959318807112,1.0
3.16570961319952,3.8529153630055437,1.0
2.6491355293885035,3.748927338706681,1.0
2.8918087289289014,4.1553070890274935,1.0
2.807683450204887,4.736262794171317,1.0
3.342753502132072,3.7058582345163975,1.0
2.555154561050915,3.684134181200683,1.0
3.2110105885794105,3.0256180645599455,1.0
2.795043614147149,3.603020050372689,1.0
3.096083821080567,3.624826097017096,1.0
2.945131951329004,3.9643941184643348,1.0
2.797340556446647,3.1982894293491633,1.0
2.86944750893048,3.53417169223962,1.0
3.4452023722115817,4.4746801015247275,1.0
2.9904203697062526,4.063869750722018,1.0
2.8541058392436494,3.660400204273665,1.0
2.3915854415580853,3.6457346018007826,1.0
3.0496850366541968,4.401697503008478,1.0
3.1864862677777395,4.4729660794142765,1.0
3.165514755265174,4.325540459659284,1.0
2.799971768752744,4.082869433637811,1.0
2.837099661368352,3.6533154332466733,1.0
3.0197147149144996,4.232877669488212,1.0
2.691844063721693,3.6737498222077036,1.0
3.1389377972321584,4.054808944855066,1.0
3.254551839417656,5.161379825730081,1.0
3.468148452689719,4.347926262398541,1.0
3.3811277154060067,4.254298970064262,1.0
2.7866096366013506,3.8640824950858135,1.0
2.888602290715352,4.442748466461403,1.0
2.6520715463163165,3.990065430709375,1.0
3.232751984409463,4.467187226614009,1.0
2.8032033006306274,3.4343777666888293,1.0
3.176403124366124,3.718203737430869,1.0
2.884398025826604,3.9682370731021974,1.0
3.618646656783508,3.839699563266774,1.0
4.1546923627686505,4.506452442094592,1.0
2.9996868182917815,4.34636458700027,1.0
3.4468945812369602,4.081686242983279,1.0
3.4877147368322627,3.6294280819145865,1.0
3.2424087673902697,4.424188692109387,1.0
2.8699758248980007,4.321476199857452,1.0
2.2140709987664193,4.852564785772443,1.0
3.6932744474357353,4.537504256792953,1.0
2.719197999647734,3.538612807321009,1.0
2.721122822163916,4.219397724446838,1.0
2.809996645852807,4.068663752065685,1.0
2.54501898427121,3.9528374214448103,1.0
2.7808038869592338,3.7562407629663728,1.0
2.853137712817155,4.560921848694283,1.0
3.04115056666229,4.60935480765764,1.0
3.604361481476551,4.294743533307624,1.0
2.887130267764852,4.613368659320269,1.0
3.395819920959504,3.6085486665088515,1.0
3.0539685205931786,3.566894374440261,1.0
3.2174793701255293,4.07403083276116,1.0
2.518650745297513,4.191730956922055,1.0
2.913122287597579,4.338116479264983,1.0
3.1091165644975485,3.9177645170740085,1.0
3.004843514594701,3.4701143028889923,1.0
2.7841458988599084,3.7853473540143217,1.0
3.5099974744237987,4.627597302421417,1.0
3.2394007557236986,4.331275329515703,1.0
3.1526300543343133,4.204469596399349,1.0
3.2153069364960283,3.1062955226658873,1.0
2.78362654033557,4.625689260057783,1.0
2.5127136986099092,4.451758252422402,1.0
3.7411392241508046,4.043464685722881,1.0
2.925972432605752,4.060687619284706,1.0
2.7341654130807003,3.9894817310001045,1.0
2.795294219580447,3.286760182487133,1.0
2.6910051507231665,4.48408791295333,1.0
2.684588988224098,3.875123671085463,1.0
2.721896521601699,4.10959395386404,1.0
2.7574184655519938,4.844322211503977,1.0
2.1019331484331616,3.799983860165789,1.0
3.3078056019917694,3.5178367755630333,1.0
3.2387463598309436,4.238627836607676,1.0
3.0725755938149724,4.581920724990228,1.0
2.496871669325989,4.665013527464064,1.0
3.238664441924146,3.1282570826658187,1.0
3.1947281307377113,3.732972957132599,1.0
2.8773372180158585,4.161847994210405,1.0
2.7261989390748393,4.691395181784689,1.0
3.227655900247901,4.337023897914603,1.0
2.9915062899245357,3.7096239798599386,1.0
3.5672981667166463,4.20319722174604,1.0
3.3498991408608556,3.1987710950423685,1.0
3.2693874110097436,4.081770846715041,1.0
3.2755428394653965,3.3833849368458706,1.0
2.2615907277165785,4.100080944145193,1.0
3.3585786512184335,4.415507494072185,1.0
2.747172575185716,3.6096743593460134,1.0
3.273313367775704,4.264482107043892,1.0
3.3191650088982825,3.978618132494246,1.0
2.8949186530966706,4.1459515423377455,1.0
3.3979348898883783,4.071111232829144,1.0
2.8405656409246043,4.053412785351249,1.0
2.6678718406726567,3.8080878072441715,1.0
2.8257544711680005,4.327924746125697,1.0
2.922986906352665,4.36228679597584,1.0
3.820772666047366,4.629499830585489,1.0
3.542594630150884,3.999042337680664,1.0
2.8719802134061756,3.410430603432261,1.0
2.7506849450066353,4.168318920667805,1.0
2.8339233433522955,3.884643537515035,1.0
2.7369524978846864,3.7080115772962765,1.0
3.451563010798581,3.7291272665237196,1.0
2.9460761172628547,4.024599145082096,1.0
3.062194684062382,3.941112412004915,1.0
3.1502927716804625,4.632347472568334,1.0
3.234828518055613,3.739701310474834,1.0
1.9323665638522458,4.065585357857653,1.0
3.13238975731692,3.7835269425770375,1.0
2.7759187080656704,4.4610808946706575,1.0
2.937514983564709,4.102304997461755,1.0
3.1956960595021178,3.4462842810475904,1.0
2.704977382353335,4.499110408437758,1.0
3.1808974469231135,4.281843320764368,1.0
2.100405298594568,3.8710186388862042,1.0
2.9183783242154067,4.694435220022931,1.0
3.3446119458209744,4.431184066456816,1.0
2.6549266560233056,2.8775021166179435,1.0
2.8396202687917036,4.346343198856093,1.0
2.365482526534018,4.100993281414519,1.0
2.9023305593607756,4.148820107447001,1.0
2.6171344525410856,4.279214857622212,1.0
2.6386456811928283,4.1137580288445,1.0
3.74087905949111,3.9842270069279015,1.0
2.7641822821751547,3.9180627686469753,1.0
3.036576499097754,3.634084678914893,1.0
3.2918992320672786,4.267831776954772,1.0
2.379020531146793,4.053451844934352,1.0
2.6936385588848544,3.190267520167123,1.0
3.0766331546607026,3.4342976440643063,1.0
3.0830449122222707,3.8617352221391203,1.0
3.418779382990166,4.55436819544617,1.0
2.2923555764632337,3.2750578693310235,1.0
3.47244255756628,4.41612753269314,1.0
2.6005149738585747,3.548659072709307,1.0
3.3145728545553874,4.4634704761926525,1.0
3.2070612718038807,3.5861306209607027,1.0
3.1625324734768157,3.810992736965567,1.0
2.899118452252501,4.1152262922220135,1.0
2.8237306818435246,4.121812818589403,1.0
2.6114088178747843,3.602261168146951,1.0
2.936396457724074,3.2697288136514198,1.0
2.5450602682756553,4.168682834582102,1.0
2.7062229876918944,3.0758760683188116,1.0
2.163167545573403,3.6084642455855076,1.0
3.299209181961224,4.615803401145939,1.0
2.967955321437825,3.3005539950568767,1.0
2.9855640501781306,3.604766575382122,1.0
2.6495851954721577,4.200599149940951,1.0
3.1939695161211374,4.028512375901904,1.0
3.3546743692524545,3.9068113754084117,1.0
2.8435880427877716,4.930282581256596,1.0
2.9481415953162426,3.9133009505679293,1.0
2.6188013320493204,3.5123813459500637,1.0
2.7256419075711844,3.8158673007480517,1.0
2.952800634897166,4.073360900977325,1.0
3.5569297500376345,4.26395804851694,1.0
2.657144590295284,4.277482940041076,1.0
2.3137865162719504,3.269337691978328,1.0
3.5044937666271316,4.8152119376481135,1.0
3.0887569329946123,4.288938878260135,1.0
1.7447819576183643,3.7321077278942982,1.0
3.6608327261371936,4.69923650047839,1.0
2.662443625334488,4.496384029887662,1.0
2.8140148734514407,3.4127099782318133,1.0
2.9943610305865906,4.534208875311638,1.0
3.551508513500972,3.45282688180537,1.0
3.059209028379428,3.6758134066233685,1.0
2.7290327571892554,4.208199452947721,1.0
3.2220088429469325,3.717131593130415,1.0
3.4808836836806343,3.8212284829034493,1.0
2.167630287456842,4.268322486148027,1.0
3.1237665104203334,3.8602823492175595,1.0
3.6100336880582056,4.2021587239059786,1.0
2.6796432622072306,4.361623896353983,1.0
2.860234060166291,4.557303895272804,1.0
3.24141949154379,3.537462505432656,1.0
3.307276374048093,4.396050583056568,1.0
2.436154004947337,4.018663320590753,1.0
3.0641464518109798,3.58461261713549,1.0
2.9608602553853993,3.925433878039868,1.0
3.167000998318075,3.819305928695818,1.0
2.8939269053080015,4.255681327657992,1.0
2.8813209047463078,3.9344193439760824,1.0
2.650951735375353,4.048951030793339,1.0
2.779329691658729,4.1448494331475505,1.0
3.2108288678329515,3.575943055071546,1.0
2.866902312771949,4.106100403956378,1.0
2.453667384069885,3.7040914109545375,1.0
3.0941739177796332,3.7558426277254116,1.0
3.5431021207013114,4.256507161134108,1.0
2.803615962326509,4.170197406569281,1.0
3.3545089874674074,3.3887122956034847,1.0
3.1543394820678774,3.868862516662972,1.0
3.3733458331356,3.5481287813845155,1.0
3.3743897580908957,3.8208661757716738,1.0
2.7684406535013917,3.963158934004288,1.0
3.3130336641241045,4.143118898814933,1.0
2.7612495490299396,3.446185035913815,1.0
3.0522704704041916,3.6826591793265426,1.0
2.5858303402406047,3.763093418162478,1.0
3.4416756420548174,3.6921109617497856,1.0
3.113003009254728,3.4403982133816835,1.0
2.6766492874859975,4.20908721979107,1.0
2.8687366681938173,3.5818373648697337,1.0
3.0008937963939566,4.0481118639160645,1.0
2.6419102305124587,3.388109888468716,1.0
3.269708760595905,4.460778129889681,1.0
3.463033286019699,3.9696075093688794,1.0
3.035913357469707,3.854535381677287,1.0
2.493506690744205,3.680658365397869,1.0
2.9662819980968127,4.1222467539266905,1.0
3.04922452468742,4.08444101043202,1.0
3.0023566599310274,4.168745444597998,1.0
2.551276900195378,4.989882665958711,1.0
3.001824158879457,4.453545064146533,1.0
3.0297839196462286,3.986354985678048,1.0
3.0550392858683937,4.719618645566612,1.0
3.560836011020454,3.709163027662402,1.0
3.4379344858334853,4.785788803829857,1.0
3.5043453276489687,3.897635828969514,1.0
3.544026520163799,4.184743476150091,1.0
-2.1012919775333074,0.14941303686772311,-1.0
-2.0158949705884917,1.040048300308357,-1.0
-2.552269423685949,1.413257219742732,-1.0
-1.6380133000171817,0.9387216166266744,-1.0
-1.7622053833365803,1.7425783818423097,-1.0
-1.7657801096420511,0.9885677618320419,-1.0
-2.5994331975720097,1.5375202905513676,-1.0
-2.4172864760828277,0.9911945559634231,-1.0
-1.7461250897600429,1.1310887030150996,-1.0
-1.670375644566632,1.4580345678760476,-1.0
-1.1264926645548194,0.915182619450417,-1.0
-1.6167515845629508,0.729006772181621,-1.0
-2.15334709151937,1.3392888587549803,-1.0
-2.0228637063777226,0.7816049389147229,-1.0
-1.9985422773621433,1.7532114821624902,-1.0
-1.246424041227495,0.6413913037962089,-1.0
-2.1954036352914534,1.6162775212301448,-1.0
-1.6918355363709914,1.2619957583078538,-1.0
-2.1720412729897163,0.6732914563207393,-1.0
-1.5943949088177658,0.784317725363058,-1.0
-1.1337570360179359,0.9918408951638381,-1.0
-1.8312066024359535,1.0738654857864025,-1.0
-2.1507869701671387,0.8524477543472797,-1.0
-2.068246549367462,0.8668402249575919,-1.0
-1.9582967546530523,0.7687361183203874,-1.0
-1.7128127918081075,1.6111155481416586,-1.0
-1.897901733180883,1.3160005424065335,-1.0
-2.988447398894527,1.2696295576714591,-1.0
-1.907394970135011,0.8944473875794563,-1.0
-2.400021380747315,0.7637496217733604,-1.0
-2.1668687613236286,1.2116190055375053,-1.0
-2.1381277410235318,1.0520570702450591,-1.0
-1.5451180941377485,0.6060472599660136,-1.0
-2.0990438747618065,0.7136965395502262,-1.0
-1.628665519990249,1.1129935236716988,-1.0
-1.8599100428308686,0.8352196909606138,-1.0
-2.6997349584086345,1.0090302954226922,-1.0
-1.8683630730295906,1.1174694236183087,-1.0
-1.8778893732780615,1.3109513353166202,-1.0
-2.542742114890118,1.4069990718089735,-1.0
-2.3844214612980745,1.0383554680811078,-1.0
-2.0026082695671117,0.39386016277120073,-1.0
-2.4311789083636617,1.8348370830817,-1.0
-1.963027922986087,0.8231707537580519,-1.0
-2.408889969950377,0.39484015637225256,-1.0
-1.8059621463395723,1.1467470425383635,-1.0
-1.4250867691870293,0.5174664552994912,-1.0
-1.830127010140565,1.1165109767020898,-1.0
-1.8212771687379812,0.5421029507009774,-1.0
-1.8745483929786473,0.3272852812160262,-1.0
-1.9967639095487018,1.3559602058903741,-1.0
-1.9041574907761403,0.85756421381704,-1.0
-2.1786627434084314,1.143223355662442,-1.0
-1.7257345965764335,0.763675230945167,-1.0
-2.1429676244811704,1.2063668744500193,-1.0
-2.1593977344268374,0.5681658706777817,-1.0
-1.6524971831597572,0.9744243881737051,-1.0
-1.4801516681414846,1.413212786298035,-1.0
-1.6958167385874712,1.4035362679353458,-1.0
-1.500960728893329,1.2358394919054654,-1.0
-2.4868406876590923,1.0901445165267385,-1.0
-1.6465288988714393,0.6898328348700553,-1.0
-2.7537007419750528,1.6200479019394212,-1.0
-2.275703726377022,0.6003911961147351,-1.0
-1.7452739434654005,1.0022082968161505,-1.0
-2.533363576471748,1.2661158740666252,-1.0
-2.5464789666664016,0.7240153505819789,-1.0
-1.9527697220591966,0.7019249278971234,-1.0
-1.5686320363229016,1.47123248176837,-1.0
-1.6659162971114165,1.1827914692173849,-1.0
-1.423896720277928,1.291813789577264,-1.0
-1.9630144703965617,0.9704323674773089,-1.0
-2.178228138231109,1.0363308167487288,-1.0
-1.464299078840623,1.2724475071108612,-1.0
-2.337216604499094,0.8437964274057658,-1.0
-2.227391758821442,1.1625879468325613,-1.0
-1.691366976840084,1.2389349220297046,-1.0
-2.355814204718641,0.8369882772844065,-1.0
-2.1828130892110567,0.9511942374487838,-1.0
-2.3915805667864465,1.273268256748379,-1.0
-2.338587145472784,0.44808652094553847,-1.0
-1.5419905421629094,1.6097093194554093,-1.0
-1.9391383134362148,0.8593091676319417,-1.0
-2.487674663499768,0.5189711404256576,-1.0
-2.324782029697864,1.1788368045173578,-1.0
-2.5534743827191955,0.9203757582143648,-1.0
-2.5218413844037566,-0.07177821106266835,-1.0
-2.392152581108768,0.9699607301302791,-1.0
-1.7850308237114412,1.5977906221723446,-1.0
-1.7338440712195173,1.5740556492560223,-1.0
-1.7196939390253592,0.4333605515707246,-1.0
-1.7489769311439913,1.2719736935245542,-1.0
-2.398040653640047,1.169175864178552,-1.0
-1.7301706270236294,1.584578446013147,-1.0
-1.3638637577689896,0.6494381597714802,-1.0
-1.9153337839171085,0.5544016055789271,-1.0
-1.852982447866976,1.4199503337301889,-1.0
-2.8830238883144887,1.5158321585169623,-1.0
-2.3698518301456497,0.8879198558794781,-1.0
-1.6229921585252702,1.1706831863449025,-1.0
-2.0461442736698476,1.1333859731551237,-1.0
-1.8403082268856261,1.2101702276704178,-1.0
-1.4964594742415471,1.1900131344376483,-1.0
-1.9019721221566877,1.3831411867214864,-1.0
-2.2586048077299328,1.0340673991795513,-1.0
-1.7063854471286917,0.8374943181011637,-1.0
-1.606677714325106,0.9152839440657371,-1.0
-1.574274714216757,0.4422762670223711,-1.0
-1.802353434084713,1.4081366854622244,-1.0
-2.331813033752546,1.3394060410094546,-1.0
-2.4911592409621957,1.406036205224093,-1.0
-2.4567766698340083,0.5026858904215603,-1.0
-2.630558063448746,1.3494232053622355,-1.0
-1.6891746998996338,1.3919176001092053,-1.0
-2.1463573918640373,1.3219794245477665,-1.0
-2.085303353171201,0.785432882992525,-1.0
-1.6078309200951746,1.4535607103634234,-1.0
-2.2354467432183944,1.367701697083539,-1.0
-2.025905129679096,1.594996879726481,-1.0
-1.832508130351626,0.9701777755992087,-1.0
-2.3813214060876184,0.6755975597863791,-1.0
-1.7876965742570383,0.741226947794462,-1.0
-1.7071023193106862,1.250089645732971,-1.0
-1.8685972867174838,0.39999077365469726,-1.0
-2.2150526664378933,1.5857908847498021,-1.0
-1.2277312899237285,0.5640173623496196,-1.0
-2.6598501914815476,0.2984375767939669,-1.0
-1.6473104439616726,0.6068984098583461,-1.0
-2.487968117055427,1.5322752029352182,-1.0
-1.6103510443696867,0.8134379786351503,-1.0
-1.7317747523306797,0.9209462378949604,-1.0
-1.8765064565715734,1.1316043273806795,-1.0
-2.0074722373317018,1.6400334233702698,-1.0
-2.217242698034014,1.3462322257282047,-1.0
-1.7362155024291532,0.9813066041123839,-1.0
-1.5983759303838614,0.9623084813274244,-1.0
-2.4133604043667525,1.307862242532599,-1.0
-1.6494397927190192,1.4996583190165027,-1.0
-1.7813227736314703,0.6523588130181264,-1.0
-2.3816511791625614,0.6568733472457049,-1.0
-2.1650158556999823,2.4392745153310313,-1.0
-1.4964358759082184,0.3590359280135994,-1.0
-1.6563244497384588,0.9793590732997585,-1.0
-1.8812348198673448,1.2284688420725103,-1.0
-2.0414809445986775,0.5694715066446169,-1.0
-2.038289163893377,1.211159604606631,-1.0
-1.474660923179429,0.45867317966095955,-1.0
-2.564222940894126,0.36068030556912367,-1.0
-1.8166854249053537,0.7932505803280712,-1.0
-2.309076972047082,1.3688857598226642,-1.0
